n0,g15,g41
n1,g76,g95
n2,g14,g89
n3,g34,g72
n4,g64,g49
n5,g98,g27
n6,g41,g51
n7,g14,g31
n8,g53,g13
n9,g26,g89
n10,g88,g94
n11,g3,g54
n12,g50,g77
n13,g44,g53
n14,g28,g35
n15,g59,g70
n16,g30,g24
n17,g99,g21
n18,g73,g59
n19,g2,g29
n20,g78,g23
n21,g85,g70
n22,g91,g64
n23,g90,g39
n24,g10,g18
n25,g43,g56
n26,g20,g46
n27,g54,g93
n28,g25,g86
n29,g56,g15
n30,g27,g97
n31,g36,g65
n32,g92,g8
n33,g60,g66
n34,g3,g80
n35,g42,g60
n36,g48,g17
n37,g99,g44
n38,g43,g32
n39,g36,g28
n40,g29,g79
n41,g46,g21
n42,g31,g48
n43,g83,g16
n44,g31,g44
n45,g93,g18
n46,g46,g66
n47,g3,g22
n48,g97,g84
n49,g24,g42
n50,g22,g56
n51,g84,g70
n52,g29,g23
n53,g8,g32
n54,g64,g3
n55,g98,g69
n56,g83,g94
n57,g18,g52
n58,g81,g43
n59,g27,g61
n60,g83,g5
n61,g30,g54
n62,g39,g42
