n0,g70,g38
n1,g2,g84
n2,g78,g62
n3,g8,g56
n4,g92,g83
n5,g71,g78
n6,g34,g95
n7,g18,g59
n8,g84,g53
n9,g40,g53
n10,g39,g56
n11,g7,g48
n12,g61,g13
n13,g47,g56
n14,g11,g37
n15,g79,g97
n16,g48,g89
n17,g46,g80
n18,g84,g43
n19,g37,g9
n20,g61,g27
n21,g22,g82
n22,g31,g46
n23,g84,g79
n24,g39,g83
n25,g76,g73
n26,g81,g15
n27,g21,g53
n28,g38,g31
n29,g54,g47
n30,g39,g30
n31,g53,g54
n32,g74,g56
n33,g94,g95
n34,g92,g67
n35,g63,g3
n36,g45,g50
n37,g7,g56
n38,g76,g83
n39,g62,g7
n40,g4,g5
n41,g92,g30
n42,g83,g97
n43,g9,g34
n44,g60,g76
n45,g59,g35
n46,g52,g71
n47,g52,g64
n48,g0,g43
n49,g96,g20
n50,g91,g12
n51,g15,g35
n52,g88,g27
n53,g10,g17
n54,g36,g90
n55,g14,g81
n56,g18,g75
n57,g41,g44
n58,g66,g31
n59,g12,g47
n60,g51,g53
n61,g54,g75
n62,g81,g52
