n0,g78,g96
n1,g64,g50
n2,g13,g65
n3,g80,g8
n4,g60,g17
n5,g9,g32
n6,g7,g99
n7,g55,g19
n8,g40,g95
n9,g36,g73
n10,g14,g88
n11,g61,g44
n12,g21,g55
n13,g5,g68
n14,g37,g31
n15,g28,g83
n16,g89,g9
n17,g69,g75
n18,g31,g1
n19,g60,g58
n20,g82,g70
n21,g13,g52
n22,g4,g76
n23,g56,g70
n24,g43,g27
n25,g53,g86
n26,g4,g85
n27,g9,g52
n28,g24,g39
n29,g90,g86
n30,g48,g7
n31,g2,g38
n32,g22,g19
n33,g48,g78
n34,g0,g21
n35,g75,g29
n36,g73,g32
n37,g23,g89
n38,g62,g8
n39,g11,g78
n40,g24,g77
n41,g68,g79
n42,g61,g74
n43,g94,g62
n44,g11,g37
n45,g68,g99
n46,g38,g46
n47,g92,g28
n48,g11,g93
n49,g91,g10
n50,g98,g91
n51,g48,g18
n52,g71,g3
n53,g27,g33
n54,g14,g48
n55,g30,g59
n56,g42,g33
n57,g25,g57
n58,g49,g94
n59,g56,g76
n60,g9,g21
n61,g27,g39
n62,g38,g29
n63,g0,g80
n64,g82,g19
n65,g95,g70
n66,g36,g70
n67,g21,g36
n68,g92,g66
