n0,g45,g73
n1,g42,g67
n2,g53,g62
n3,g6,g14
n4,g35,g10
n5,g91,g72
n6,g96,g4
n7,g35,g55
n8,g47,g74
n9,g54,g2
n10,g54,g77
n11,g3,g33
n12,g92,g39
n13,g37,g10
n14,g80,g25
n15,g70,g33
n16,g10,g34
n17,g58,g65
n18,g35,g33
n19,g12,g30
n20,g54,g18
n21,g44,g23
n22,g84,g40
n23,g7,g89
n24,g29,g56
n25,g34,g44
n26,g26,g7
n27,g90,g47
n28,g21,g38
n29,g69,g25
n30,g6,g43
n31,g23,g18
n32,g11,g21
n33,g89,g66
n34,g59,g82
n35,g2,g17
n36,g77,g84
n37,g20,g24
n38,g22,g61
n39,g11,g96
n40,g12,g59
n41,g73,g26
n42,g75,g51
n43,g28,g19
n44,g16,g76
n45,g65,g1
n46,g30,g48
n47,g91,g74
n48,g67,g50
n49,g72,g60
n50,g51,g96
n51,g84,g86
