n70,g95,g83
n6,g87,g96
n4,g12,g99
n22,g72,g73
n21,g33,g56
n60,g76,g91
n79,g39,g26
n74,g56,g91
n69,g24,g43
n28,g92,g1
n14,g27,g77
n45,g68,g93
n89,g85,g63
n5,g33,g67
n23,g10,g41
n24,g7,g45
n17,g63,g95
n54,g54,g11
n77,g55,g65
n63,g56,g2
n9,g13,g42
n25,g62,g37
n87,g41,g64
n10,g19,g80
n68,g92,g76
n34,g44,g84
n72,g20,g98
n73,g90,g50
n55,g98,g26
n44,g87,g69
n16,g83,g10
n80,g8,g1
n81,g45,g44
n75,g62,g18
n66,g99,g9
n47,g71,g42
n52,g63,g33
n59,g90,g45
n57,g21,g81
n71,g33,g15
n37,g10,g9
n31,g25,g94
n19,g92,g5
n46,g48,g41
n65,g24,g98
n85,g65,g56
n1,g92,g99
n84,g13,g90
n32,g10,g6
n26,g23,g59
n20,g98,g4
n53,g86,g89
n56,g72,g50
n76,g36,g16
n38,g9,g97
n13,g12,g17
n67,g8,g13
n41,g97,g15
n18,g9,g82
n11,g58,g32
n30,g47,g81
n35,g94,g26
n8,g74,g93
n83,g77,g49
n39,g35,g16
n33,g2,g51
n27,g68,g99
n50,g36,g6
n12,g44,g64
n82,g3,g67
n0,g81,g94
n43,g64,g52
n58,g59,g51
n36,g94,g22
n42,g76,g80
n61,g59,g82
n78,g77,g25
n3,g85,g60
n29,g73,g77
n49,g32,g36
n88,g44,g82
n86,g87,g80
n62,g27,g66
n40,g72,g58
n51,g31,g93
n7,g29,g28
n15,g50,g45
n48,g20,g56
n64,g27,g35
n2,g96,g78
