n0,g93,g5
n1,g11,g52
n2,g22,g32
n3,g10,g94
n4,g20,g96
n5,g80,g21
n6,g34,g32
n7,g32,g81
n8,g45,g91
n9,g24,g4
n10,g81,g49
n11,g13,g33
n12,g66,g82
n13,g56,g50
n14,g11,g99
n15,g15,g6
n16,g49,g38
n17,g33,g55
n18,g86,g98
n19,g87,g6
n20,g88,g6
n21,g57,g53
n22,g55,g77
n23,g96,g2
n24,g61,g84
n25,g11,g76
n26,g17,g81
n27,g9,g11
n28,g89,g6
n29,g72,g84
n30,g8,g46
n31,g47,g6
n32,g50,g26
n33,g57,g70
n34,g34,g21
n35,g5,g95
n36,g92,g29
n37,g33,g76
n38,g66,g32
n39,g81,g27
n40,g38,g45
n41,g89,g28
n42,g94,g9
n43,g41,g38
n44,g63,g86
n45,g68,g30
n46,g55,g22
n47,g7,g91
n48,g54,g85
n49,g9,g53
n50,g23,g66
n51,g1,g36
