n0,g21,g70
n1,g38,g4
n2,g2,g47
n3,g15,g48
n4,g73,g68
n5,g74,g76
n6,g2,g39
n7,g20,g48
n8,g44,g45
n9,g25,g40
n10,g23,g56
n11,g63,g35
n12,g91,g14
n13,g98,g27
n14,g0,g7
n15,g77,g30
n16,g52,g99
n17,g75,g36
n18,g40,g53
n19,g22,g87
n20,g90,g98
n21,g14,g68
n22,g61,g16
n23,g8,g91
n24,g85,g30
n25,g57,g78
n26,g35,g2
n27,g69,g42
n28,g38,g7
n29,g51,g20
n30,g10,g95
n31,g82,g60
n32,g41,g96
n33,g46,g9
n34,g8,g14
n35,g23,g75
n36,g71,g17
n37,g45,g26
n38,g10,g76
n39,g35,g43
n40,g78,g68
n41,g35,g80
n42,g37,g53
n43,g65,g22
n44,g64,g55
n45,g64,g85
n46,g24,g82
n47,g59,g3
n48,g8,g4
n49,g66,g93
n50,g75,g98
n51,g3,g71
n52,g25,g59
n53,g91,g46
n54,g54,g87
n55,g37,g78
n56,g69,g98
n57,g15,g72
n58,g94,g14
n59,g97,g44
