n70,g82,g18
n65,g9,g19
n6,g97,g39
n35,g99,g35
n4,g93,g11
n32,g70,g19
n72,g93,g71
n74,g79,g82
n26,g3,g76
n21,g36,g54
n60,g77,g0
n20,g3,g31
n73,g51,g47
n51,g56,g7
n69,g99,g30
n71,g83,g64
n28,g20,g62
n77,g14,g59
n14,g32,g82
n45,g83,g36
n39,g29,g81
n5,g34,g2
n23,g50,g91
n24,g1,g5
n54,g49,g92
n16,g37,g61
n82,g35,g34
n17,g61,g76
n18,g59,g69
n63,g6,g49
n9,g90,g80
n25,g64,g46
n30,g16,g30
n31,g29,g40
n10,g97,g48
n43,g67,g77
n68,g71,g86
n34,g79,g68
n8,g66,g26
n79,g10,g34
n53,g46,g62
n55,g25,g30
n38,g22,g87
n33,g47,g29
n62,g93,g40
n11,g23,g81
n27,g52,g91
n50,g48,g66
n44,g97,g57
n12,g2,g40
n67,g18,g43
n75,g33,g22
n80,g77,g50
n0,g90,g99
n22,g31,g89
n81,g38,g17
n58,g18,g94
n36,g0,g32
n42,g83,g46
n61,g10,g73
n78,g92,g16
n3,g10,g65
n29,g75,g36
n47,g96,g79
n49,g11,g95
n52,g65,g92
n59,g33,g35
n57,g17,g56
n66,g57,g15
n37,g37,g10
n13,g52,g65
n40,g45,g55
n19,g32,g96
n46,g7,g75
n7,g63,g8
n15,g7,g1
n48,g18,g26
n41,g91,g15
n76,g42,g31
n64,g49,g8
n56,g79,g60
n2,g35,g64
n1,g11,g46
