n70,g69,g23
n65,g51,g4
n6,g59,g45
n35,g8,g4
n4,g56,g19
n32,g92,g7
n72,g36,g62
n74,g58,g18
n26,g7,g94
n21,g59,g58
n60,g28,g76
n20,g19,g14
n73,g90,g66
n51,g45,g22
n69,g78,g75
n71,g24,g33
n28,g76,g50
n77,g42,g13
n14,g17,g48
n45,g72,g83
n39,g41,g62
n5,g4,g46
n23,g59,g74
n24,g18,g74
n54,g43,g83
n16,g98,g59
n82,g36,g85
n17,g96,g86
n18,g17,g45
n63,g54,g50
n9,g21,g45
n25,g41,g80
n30,g98,g22
n31,g26,g86
n10,g48,g41
n43,g89,g40
n68,g81,g91
n34,g15,g66
n8,g41,g51
n79,g90,g8
n53,g27,g68
n55,g34,g38
n38,g19,g37
n33,g86,g16
n62,g65,g64
n11,g82,g76
n27,g18,g51
n50,g74,g3
n44,g49,g97
n12,g41,g24
n67,g36,g52
n75,g42,g22
n80,g48,g36
n0,g68,g99
n22,g98,g56
n81,g33,g35
n58,g71,g78
n36,g67,g3
n42,g21,g97
n61,g75,g87
n78,g86,g94
n3,g73,g63
n29,g42,g79
n47,g27,g63
n49,g52,g74
n52,g56,g12
n59,g93,g65
n57,g59,g97
n66,g20,g47
n37,g55,g26
n13,g83,g52
n40,g65,g56
n19,g65,g51
n46,g5,g27
n7,g32,g86
n15,g55,g14
n48,g39,g52
n41,g79,g20
n76,g33,g99
n64,g9,g24
n56,g16,g14
n2,g85,g26
n1,g62,g43
