n70,g87,g75
n65,g69,g89
n6,g33,g66
n35,g13,g39
n4,g59,g15
n32,g34,g96
n72,g58,g96
n74,g51,g76
n26,g4,g90
n21,g30,g52
n60,g97,g51
n20,g63,g61
n73,g31,g71
n51,g13,g6
n69,g67,g32
n71,g40,g94
n28,g0,g37
n77,g43,g53
n14,g96,g98
n45,g56,g51
n39,g66,g79
n5,g17,g26
n23,g30,g9
n24,g85,g39
n54,g46,g27
n16,g91,g26
n82,g23,g87
n17,g49,g64
n18,g38,g43
n63,g56,g59
n9,g95,g84
n25,g30,g98
n30,g90,g3
n31,g88,g65
n10,g48,g88
n43,g3,g46
n68,g40,g15
n34,g90,g56
n8,g99,g0
n79,g27,g20
n53,g30,g84
n55,g27,g61
n38,g8,g88
n33,g6,g0
n62,g81,g73
n11,g24,g82
n27,g0,g14
n50,g58,g40
n44,g18,g8
n12,g2,g40
n67,g37,g59
n75,g90,g63
n80,g84,g86
n0,g59,g83
n22,g70,g31
n81,g73,g7
n58,g5,g71
n36,g19,g72
n42,g68,g96
n61,g34,g8
n78,g54,g86
n3,g18,g78
n29,g53,g69
n47,g85,g98
n49,g39,g17
n52,g50,g87
n59,g28,g39
n57,g66,g13
n66,g63,g70
n37,g49,g98
n13,g50,g78
n40,g65,g86
n19,g61,g42
n46,g64,g41
n7,g6,g31
n15,g31,g54
n48,g84,g37
n41,g79,g71
n76,g77,g26
n64,g51,g12
n56,g85,g12
n2,g47,g88
n1,g37,g73
