n0,g39,g5
n1,g20,g26
n2,g82,g15
n3,g70,g46
n4,g11,g73
n5,g70,g26
n6,g44,g28
n7,g75,g83
n8,g77,g14
n9,g22,g48
n10,g61,g55
n11,g41,g38
n12,g6,g31
n13,g79,g49
n14,g83,g65
n15,g72,g58
n16,g91,g19
n17,g98,g22
n18,g46,g53
n19,g41,g92
n20,g20,g47
n21,g69,g32
n22,g77,g38
n23,g24,g89
n24,g70,g86
n25,g10,g38
n26,g78,g35
n27,g41,g27
n28,g91,g86
n29,g31,g48
n30,g99,g45
n31,g13,g28
n32,g16,g95
n33,g44,g3
n34,g98,g61
n35,g60,g33
n36,g75,g95
n37,g80,g88
n38,g36,g98
n39,g20,g0
n40,g47,g82
n41,g68,g13
n42,g28,g32
n43,g49,g99
n44,g9,g80
n45,g11,g61
n46,g88,g86
n47,g35,g14
n48,g59,g88
n49,g81,g78
n50,g65,g39
n51,g53,g85
n52,g42,g70
n53,g40,g75
