n0,g16,g40
n1,g11,g70
n2,g36,g73
n3,g36,g15
n4,g66,g75
n5,g93,g57
n6,g11,g20
n7,g41,g62
n8,g24,g53
n9,g11,g45
n10,g45,g86
n11,g69,g14
n12,g28,g92
n13,g90,g43
n14,g58,g60
n15,g90,g77
n16,g29,g4
n17,g41,g31
n18,g22,g35
n19,g45,g43
n20,g26,g44
n21,g88,g57
n22,g71,g8
n23,g90,g15
n24,g34,g10
n25,g42,g24
n26,g81,g87
n27,g22,g73
n28,g60,g96
n29,g8,g64
n30,g13,g3
n31,g80,g85
n32,g23,g9
n33,g64,g4
n34,g62,g55
n35,g75,g69
n36,g26,g43
n37,g91,g16
n38,g76,g5
n39,g88,g45
n40,g24,g37
n41,g86,g56
n42,g72,g17
n43,g10,g13
n44,g92,g57
n45,g97,g63
n46,g83,g85
n47,g90,g30
n48,g1,g60
n49,g26,g39
n50,g22,g36
n51,g44,g75
n52,g15,g33
n53,g1,g8
