n70,g64,g41
n65,g86,g22
n6,g8,g67
n35,g75,g42
n4,g80,g69
n32,g26,g23
n26,g36,g79
n21,g29,g0
n60,g50,g7
n20,g7,g68
n51,g28,g30
n69,g90,g20
n71,g98,g1
n28,g74,g95
n14,g85,g16
n45,g3,g62
n39,g87,g82
n5,g97,g0
n23,g58,g75
n24,g58,g20
n54,g88,g99
n16,g83,g20
n17,g76,g14
n18,g79,g91
n63,g62,g11
n9,g70,g56
n25,g69,g51
n30,g42,g47
n31,g25,g0
n10,g56,g31
n43,g26,g78
n68,g34,g90
n34,g62,g71
n8,g51,g46
n53,g82,g68
n55,g71,g23
n38,g26,g4
n33,g39,g57
n62,g54,g89
n11,g73,g10
n27,g17,g81
n50,g86,g19
n44,g28,g36
n12,g74,g58
n67,g49,g96
n0,g12,g66
n22,g97,g63
n58,g62,g59
n36,g26,g57
n42,g50,g0
n61,g85,g42
n3,g45,g97
n29,g8,g9
n47,g65,g86
n49,g82,g90
n52,g93,g27
n59,g78,g10
n57,g36,g63
n66,g4,g30
n37,g54,g93
n13,g73,g21
n40,g53,g48
n19,g43,g32
n46,g29,g59
n7,g83,g39
n15,g81,g35
n48,g91,g14
n41,g14,g30
n64,g3,g18
n56,g23,g93
n2,g88,g25
n1,g23,g45
