n0,g48,g62
n1,g69,g46
n2,g15,g69
n3,g12,g11
n4,g29,g76
n5,g89,g83
n6,g17,g97
n7,g53,g24
n8,g91,g75
n9,g1,g24
n10,g19,g88
n11,g63,g75
n12,g61,g9
n13,g59,g22
n14,g11,g72
n15,g79,g69
n16,g88,g92
n17,g32,g21
n18,g73,g43
n19,g95,g32
n20,g55,g4
n21,g46,g17
n22,g23,g0
n23,g60,g26
n24,g3,g59
n25,g78,g60
n26,g5,g78
n27,g99,g47
n28,g6,g10
n29,g44,g99
n30,g71,g46
n31,g99,g10
n32,g91,g48
n33,g55,g89
n34,g23,g9
n35,g84,g98
n36,g1,g73
n37,g78,g13
n38,g36,g55
n39,g41,g72
n40,g90,g53
n41,g41,g74
n42,g17,g25
n43,g96,g3
n44,g21,g84
n45,g31,g28
n46,g25,g41
n47,g89,g38
n48,g11,g44
n49,g7,g10
n50,g60,g54
n51,g36,g88
n52,g95,g11
n53,g30,g34
n54,g72,g61
n55,g26,g97
n56,g99,g35
n57,g0,g25
n58,g5,g19
n59,g68,g52
n60,g72,g75
n61,g85,g99
n62,g2,g76
n63,g14,g89
