n0,g28,g17
n1,g93,g87
n2,g9,g92
n3,g87,g90
n4,g5,g14
n5,g25,g63
n6,g1,g19
n7,g69,g81
n8,g23,g89
n9,g20,g58
n10,g3,g73
n11,g26,g16
n12,g36,g27
n13,g3,g2
n14,g30,g11
n15,g8,g32
n16,g89,g88
n17,g15,g66
n18,g77,g86
n19,g33,g58
n20,g56,g31
n21,g1,g10
n22,g55,g7
n23,g1,g47
n24,g1,g36
n25,g1,g63
n26,g97,g5
n27,g99,g41
n28,g77,g30
n29,g53,g60
n30,g92,g58
n31,g71,g87
n32,g97,g9
n33,g96,g38
n34,g95,g55
n35,g53,g59
n36,g54,g55
n37,g82,g53
n38,g13,g52
n39,g96,g72
n40,g83,g77
n41,g85,g37
n42,g8,g83
n43,g43,g14
n44,g92,g23
n45,g11,g39
n46,g71,g16
n47,g43,g98
n48,g61,g66
n49,g73,g60
n50,g81,g19
n51,g9,g12
n52,g21,g8
n53,g11,g75
n54,g95,g93
n55,g59,g94
n56,g93,g90
n57,g12,g47
n58,g71,g13
n59,g59,g49
n60,g44,g94
n61,g91,g19
n62,g88,g61
n63,g57,g44
