n0,g42,g24
n1,g64,g20
n2,g40,g0
n3,g6,g28
n4,g35,g95
n5,g91,g29
n6,g76,g62
n7,g6,g77
n8,g21,g9
n9,g54,g66
n10,g41,g29
n11,g97,g35
n12,g23,g47
n13,g71,g60
n14,g50,g78
n15,g55,g69
n16,g75,g93
n17,g87,g45
n18,g77,g5
n19,g48,g92
n20,g52,g62
n21,g86,g46
n22,g8,g34
n23,g66,g64
n24,g49,g88
n25,g86,g9
n26,g27,g58
n27,g33,g12
n28,g75,g0
n29,g79,g82
n30,g76,g84
n31,g12,g52
n32,g70,g83
n33,g84,g66
n34,g40,g3
n35,g53,g18
n36,g44,g65
n37,g3,g78
n38,g88,g20
n39,g16,g43
n40,g52,g99
n41,g15,g99
n42,g0,g94
n43,g26,g18
n44,g27,g5
n45,g14,g64
n46,g6,g27
n47,g85,g16
n48,g1,g64
n49,g8,g88
n50,g96,g57
n51,g3,g49
n52,g88,g19
n53,g22,g93
n54,g28,g89
n55,g79,g39
n56,g80,g25
n57,g7,g84
n58,g32,g82
n59,g31,g39
n60,g13,g46
n61,g27,g15
n62,g80,g33
n63,g48,g71
