n0,g28,g51
n1,g17,g23
n2,g54,g77
n3,g17,g4
n4,g16,g39
n5,g44,g93
n6,g81,g85
n7,g17,g19
n8,g17,g46
n9,g57,g59
n10,g20,g12
n11,g17,g56
n12,g89,g79
n13,g29,g68
n14,g23,g98
n15,g92,g33
n16,g26,g64
n17,g43,g88
n18,g11,g96
n19,g94,g11
n20,g65,g36
n21,g42,g44
n22,g53,g82
n23,g34,g77
n24,g93,g79
n25,g52,g37
n26,g9,g66
n27,g99,g33
n28,g58,g24
n29,g81,g31
n30,g67,g43
n31,g47,g68
n32,g51,g54
n33,g34,g72
n34,g21,g14
n35,g63,g84
n36,g21,g66
n37,g76,g79
n38,g93,g90
n39,g43,g25
n40,g50,g60
n41,g96,g89
n42,g70,g89
n43,g99,g74
n44,g93,g64
n45,g6,g23
n46,g27,g84
n47,g61,g68
n48,g24,g81
n49,g16,g81
n50,g32,g3
n51,g39,g68
n52,g77,g87
n53,g40,g79
n54,g54,g95
n55,g38,g6
n56,g96,g21
n57,g50,g74
n58,g86,g43
n59,g97,g45
n60,g19,g75
n61,g9,g94
n62,g50,g94
n63,g71,g63
