n0,g53,g17
n1,g82,g5
n2,g67,g13
n3,g82,g29
n4,g68,g2
n5,g8,g60
n6,g0,g99
n7,g22,g67
n8,g0,g54
n9,g46,g7
n10,g61,g52
n11,g7,g40
n12,g88,g31
n13,g97,g36
n14,g64,g30
n15,g43,g41
n16,g70,g71
n17,g99,g19
n18,g31,g57
n19,g78,g62
n20,g59,g90
n21,g60,g26
n22,g24,g46
n23,g11,g39
n24,g75,g96
n25,g29,g10
n26,g85,g6
n27,g52,g15
n28,g22,g96
n29,g27,g45
n30,g87,g11
n31,g75,g39
n32,g34,g72
n33,g77,g20
n34,g70,g19
n35,g93,g23
n36,g44,g83
n37,g21,g24
n38,g62,g12
n39,g4,g68
n40,g64,g22
n41,g64,g48
n42,g30,g6
n43,g70,g39
n44,g94,g1
n45,g60,g22
n46,g89,g93
n47,g43,g76
n48,g35,g77
n49,g82,g0
n50,g74,g35
n51,g0,g59
n52,g14,g2
n53,g20,g91
n54,g57,g90
n55,g86,g75
n56,g5,g98
n57,g77,g83
n58,g7,g65
n59,g45,g24
n60,g7,g31
n61,g1,g12
n62,g52,g33
n63,g19,g76
