n0,g56,g79
n1,g79,g35
n2,g39,g59
n3,g67,g27
n4,g42,g89
n5,g84,g74
n6,g53,g39
n7,g91,g99
n8,g29,g61
n9,g7,g95
n10,g89,g16
n11,g68,g55
n12,g79,g10
n13,g63,g96
n14,g61,g5
n15,g43,g47
n16,g0,g88
n17,g2,g39
n18,g22,g95
n19,g46,g76
n20,g2,g94
n21,g52,g18
n22,g55,g80
n23,g23,g21
n24,g50,g34
n25,g85,g67
n26,g98,g5
n27,g49,g60
n28,g40,g74
n29,g40,g97
n30,g12,g1
n31,g40,g67
n32,g86,g2
n33,g86,g23
n34,g90,g31
n35,g12,g34
n36,g18,g30
n37,g91,g11
n38,g60,g0
n39,g78,g99
n40,g43,g3
n41,g36,g90
n42,g80,g77
n43,g64,g12
n44,g12,g39
n45,g17,g8
n46,g98,g81
n47,g29,g6
