n0,g46,g98
n1,g79,g4
n2,g49,g61
n3,g37,g35
n4,g94,g86
n5,g48,g42
n6,g74,g14
n7,g18,g25
n8,g38,g73
n9,g56,g74
n10,g14,g55
n11,g73,g11
n12,g25,g45
n13,g97,g85
n14,g14,g48
n15,g0,g45
n16,g28,g29
n17,g80,g50
n18,g97,g90
n19,g7,g42
n20,g43,g75
n21,g15,g59
n22,g62,g17
n23,g24,g68
n24,g92,g96
n25,g18,g77
n26,g28,g96
n27,g7,g29
n28,g47,g20
n29,g48,g19
n30,g15,g1
n31,g17,g80
n32,g57,g52
n33,g29,g60
n34,g19,g6
n35,g76,g4
n36,g51,g27
n37,g51,g80
n38,g40,g58
n39,g9,g0
n40,g59,g97
n41,g77,g31
n42,g59,g66
n43,g93,g60
n44,g60,g41
n45,g11,g27
n46,g93,g99
n47,g99,g54
