n0,g11,g73
n1,g91,g69
n2,g21,g87
n3,g90,g12
n4,g49,g90
n5,g15,g4
n6,g4,g35
n7,g82,g35
n8,g21,g11
n9,g52,g24
n10,g92,g14
n11,g53,g46
n12,g84,g45
n13,g50,g53
n14,g99,g3
n15,g34,g90
n16,g99,g75
n17,g52,g3
n18,g39,g49
n19,g70,g33
n20,g16,g14
n21,g61,g89
n22,g78,g55
n23,g84,g92
n24,g6,g5
n25,g45,g76
n26,g49,g15
n27,g12,g37
n28,g44,g92
n29,g90,g71
n30,g4,g64
n31,g87,g82
n32,g32,g28
n33,g41,g66
n34,g4,g63
n35,g21,g15
n36,g24,g36
n37,g38,g17
n38,g57,g89
n39,g59,g26
n40,g77,g42
n41,g67,g31
n42,g65,g79
n43,g8,g70
n44,g16,g15
n45,g58,g14
n46,g3,g38
n47,g0,g98
