n0,g27,g55
n1,g51,g75
n2,g71,g80
n3,g40,g30
n4,g21,g1
n5,g91,g50
n6,g66,g40
n7,g86,g44
n8,g47,g31
n9,g86,g90
n10,g35,g48
n11,g45,g0
n12,g75,g54
n13,g77,g41
n14,g60,g33
n15,g41,g17
n16,g85,g43
n17,g48,g45
n18,g92,g93
n19,g53,g4
n20,g82,g46
n21,g82,g32
n22,g34,g64
n23,g85,g61
n24,g74,g88
n25,g0,g17
n26,g58,g97
n27,g49,g79
n28,g23,g94
n29,g43,g37
n30,g89,g9
n31,g39,g6
n32,g30,g62
n33,g13,g33
n34,g15,g36
n35,g55,g68
n36,g18,g28
n37,g57,g97
n38,g11,g2
n39,g85,g32
n40,g47,g15
n41,g58,g18
n42,g57,g56
n43,g93,g53
n44,g13,g29
n45,g21,g93
n46,g1,g90
n47,g36,g63
