n70,g55,g83
n6,g33,g72
n4,g42,g78
n22,g86,g84
n21,g76,g5
n60,g97,g45
n79,g8,g19
n74,g13,g59
n69,g30,g5
n28,g44,g3
n14,g12,g4
n45,g78,g23
n5,g93,g94
n23,g35,g79
n24,g82,g25
n17,g73,g9
n54,g13,g60
n77,g92,g31
n63,g57,g44
n9,g81,g8
n25,g1,g22
n10,g7,g93
n68,g53,g42
n34,g60,g24
n72,g29,g84
n73,g61,g37
n55,g71,g6
n44,g95,g52
n16,g99,g22
n80,g84,g20
n81,g6,g43
n75,g19,g34
n66,g39,g37
n47,g58,g7
n52,g87,g17
n59,g29,g66
n57,g94,g13
n71,g87,g34
n37,g64,g15
n31,g51,g62
n19,g28,g75
n46,g41,g30
n65,g43,g16
n85,g31,g61
n1,g61,g84
n84,g95,g8
n32,g49,g31
n26,g2,g79
n20,g34,g69
n53,g92,g4
n56,g46,g99
n76,g59,g67
n38,g70,g47
n13,g82,g42
n67,g99,g25
n41,g78,g97
n18,g68,g76
n11,g93,g23
n30,g90,g66
n35,g14,g25
n8,g39,g55
n83,g74,g95
n39,g33,g60
n33,g29,g62
n27,g70,g48
n50,g39,g70
n12,g78,g9
n82,g73,g13
n0,g60,g48
n43,g49,g15
n58,g22,g94
n36,g58,g57
n42,g22,g58
n61,g89,g93
n78,g46,g10
n3,g5,g18
n29,g2,g6
n49,g86,g44
n62,g52,g67
n40,g14,g9
n51,g91,g59
n7,g89,g39
n15,g51,g64
n48,g57,g84
n64,g96,g25
n2,g51,g87
