n0,g89,g6
n1,g98,g15
n2,g6,g78
n3,g27,g34
n4,g32,g52
n5,g3,g55
n6,g6,g49
n7,g35,g33
n8,g8,g46
n9,g79,g89
n10,g70,g43
n11,g11,g93
n12,g16,g89
n13,g93,g19
n14,g42,g23
n15,g32,g61
n16,g62,g17
n17,g40,g32
n18,g52,g76
n19,g46,g74
n20,g13,g79
n21,g71,g44
n22,g74,g97
n23,g40,g94
n24,g59,g98
n25,g62,g34
n26,g76,g70
n27,g78,g95
n28,g32,g77
n29,g29,g9
n30,g68,g35
n31,g29,g80
n32,g4,g11
n33,g40,g83
n34,g90,g13
n35,g36,g31
n36,g11,g76
n37,g64,g53
n38,g9,g13
n39,g84,g69
n40,g12,g2
n41,g16,g13
n42,g24,g16
n43,g69,g82
n44,g54,g36
n45,g60,g94
n46,g70,g85
n47,g80,g14
n48,g98,g58
n49,g51,g16
n50,g66,g37
n51,g94,g89
n52,g20,g93
