n0,g16,g44
n1,g57,g99
n2,g44,g73
n3,g61,g70
n4,g9,g69
n5,g88,g50
n6,g57,g51
n7,g23,g77
n8,g35,g94
n9,g44,g5
n10,g13,g28
n11,g1,g43
n12,g91,g65
n13,g60,g75
n14,g36,g59
n15,g96,g43
n16,g4,g72
n17,g85,g92
n18,g13,g88
n19,g72,g39
n20,g34,g60
n21,g34,g72
n22,g97,g8
n23,g81,g74
n24,g12,g43
n25,g90,g42
n26,g4,g85
n27,g2,g56
n28,g32,g87
n29,g24,g19
n30,g93,g33
n31,g69,g52
n32,g12,g99
n33,g35,g17
n34,g57,g30
n35,g86,g18
n36,g99,g81
n37,g5,g58
n38,g60,g50
n39,g61,g94
n40,g75,g90
n41,g10,g75
n42,g34,g77
n43,g83,g10
n44,g36,g32
n45,g22,g34
n46,g44,g97
n47,g97,g63
n48,g52,g25
n49,g9,g5
n50,g64,g75
n51,g1,g45
n52,g52,g61
