n0,g63,g41
n1,g5,g26
n2,g58,g56
n3,g45,g60
n4,g49,g93
n5,g4,g71
n6,g52,g73
n7,g42,g67
n8,g85,g29
n9,g78,g17
n10,g23,g69
n11,g25,g15
n12,g33,g64
n13,g57,g84
n14,g17,g73
n15,g62,g13
n16,g28,g55
n17,g18,g1
n18,g38,g7
n19,g16,g53
n20,g28,g57
n21,g29,g95
n22,g92,g48
n23,g60,g69
n24,g59,g13
n25,g17,g8
n26,g71,g28
n27,g53,g91
n28,g13,g93
n29,g49,g27
n30,g22,g86
n31,g43,g97
n32,g26,g64
n33,g28,g98
n34,g12,g86
n35,g61,g31
n36,g41,g66
n37,g39,g60
n38,g4,g31
n39,g36,g75
n40,g95,g62
n41,g90,g86
n42,g66,g71
n43,g24,g68
n44,g47,g96
n45,g38,g89
n46,g71,g86
n47,g1,g85
n48,g86,g40
n49,g37,g13
n50,g15,g46
n51,g51,g67
n52,g37,g24
n53,g4,g81
n54,g57,g31
n55,g73,g29
n56,g7,g88
