n0,g90,g37
n1,g86,g75
n2,g32,g24
n3,g44,g84
n4,g48,g90
n5,g33,g48
n6,g50,g86
n7,g75,g54
n8,g65,g74
n9,g83,g30
n10,g6,g86
n11,g78,g85
n12,g32,g80
n13,g21,g50
n14,g38,g21
n15,g72,g55
n16,g40,g74
n17,g33,g13
n18,g52,g64
n19,g85,g60
n20,g92,g42
n21,g49,g71
n22,g78,g15
n23,g87,g47
n24,g13,g66
n25,g72,g70
n26,g27,g62
n27,g26,g52
n28,g54,g40
n29,g69,g66
n30,g5,g84
n31,g56,g53
n32,g51,g26
n33,g26,g63
n34,g28,g29
n35,g27,g60
n36,g43,g36
n37,g75,g14
n38,g57,g16
n39,g50,g9
n40,g56,g88
n41,g47,g17
n42,g81,g89
n43,g85,g12
n44,g34,g65
n45,g10,g53
n46,g11,g34
n47,g77,g85
n48,g31,g0
n49,g61,g50
n50,g12,g77
n51,g76,g38
n52,g61,g20
