n0,g42,g4
n1,g98,g99
n2,g25,g7
n3,g50,g83
n4,g62,g7
n5,g78,g31
n6,g78,g19
n7,g0,g92
n8,g21,g18
n9,g49,g48
n10,g72,g25
n11,g40,g62
n12,g35,g51
n13,g86,g7
n14,g96,g1
n15,g43,g14
n16,g20,g60
n17,g61,g40
n18,g43,g36
n19,g33,g10
n20,g60,g64
n21,g56,g10
n22,g26,g40
n23,g11,g20
n24,g18,g16
n25,g98,g28
n26,g79,g62
n27,g89,g58
n28,g1,g30
n29,g83,g30
n30,g93,g66
n31,g65,g25
n32,g69,g82
n33,g89,g59
n34,g15,g27
n35,g2,g60
n36,g77,g45
n37,g23,g53
n38,g79,g15
n39,g16,g12
n40,g68,g87
n41,g64,g22
n42,g95,g45
n43,g70,g35
n44,g18,g23
n45,g69,g8
n46,g91,g45
n47,g47,g15
n48,g90,g60
n49,g62,g98
n50,g8,g28
n51,g29,g72
n52,g80,g14
n53,g84,g62
n54,g39,g35
n55,g85,g77
n56,g88,g87
n57,g28,g7
n58,g67,g27
n59,g34,g69
n60,g35,g74
n61,g63,g15
n62,g11,g81
n63,g55,g98
