n0,g81,g73
n1,g65,g79
n2,g17,g44
n3,g94,g16
n4,g12,g11
n5,g61,g63
n6,g16,g10
n7,g0,g42
n8,g26,g30
n9,g27,g56
n10,g80,g86
n11,g22,g90
n12,g44,g51
n13,g8,g48
n14,g69,g72
n15,g13,g71
n16,g57,g76
n17,g79,g57
n18,g22,g28
n19,g99,g1
n20,g14,g11
n21,g29,g75
n22,g71,g5
n23,g40,g9
n24,g52,g65
n25,g13,g54
n26,g32,g93
n27,g90,g11
n28,g8,g16
n29,g90,g19
n30,g19,g70
n31,g77,g61
n32,g6,g24
n33,g34,g79
n34,g40,g89
n35,g85,g90
n36,g52,g99
n37,g96,g51
n38,g54,g51
n39,g82,g95
n40,g96,g39
n41,g49,g95
n42,g22,g8
n43,g6,g89
n44,g15,g89
n45,g41,g25
n46,g12,g65
n47,g42,g60
n48,g45,g25
n49,g53,g9
