n0,g33,g41
n1,g53,g43
n2,g51,g47
n3,g7,g70
n4,g6,g10
n5,g4,g34
n6,g9,g36
n7,g15,g98
n8,g88,g81
n9,g15,g56
n10,g12,g92
n11,g65,g88
n12,g28,g42
n13,g84,g2
n14,g36,g68
n15,g50,g37
n16,g91,g95
n17,g34,g98
n18,g42,g14
n19,g73,g42
n20,g12,g65
n21,g8,g29
n22,g76,g18
n23,g52,g56
n24,g94,g2
n25,g54,g76
n26,g98,g95
n27,g18,g79
n28,g61,g60
n29,g59,g54
n30,g52,g35
n31,g16,g67
n32,g57,g39
n33,g26,g52
n34,g66,g82
n35,g89,g53
n36,g40,g19
n37,g94,g40
n38,g55,g46
n39,g0,g57
n40,g11,g94
n41,g56,g75
n42,g94,g83
n43,g12,g66
n44,g12,g54
n45,g12,g20
n46,g98,g82
n47,g17,g99
n48,g87,g90
n49,g95,g63
