n0,g41,g93
n1,g18,g34
n2,g38,g48
n3,g85,g65
n4,g29,g35
n5,g46,g59
n6,g94,g96
n7,g61,g69
n8,g2,g73
n9,g4,g53
n10,g10,g42
n11,g88,g59
n12,g89,g54
n13,g78,g69
n14,g20,g55
n15,g53,g40
n16,g17,g54
n17,g80,g5
n18,g88,g73
n19,g84,g81
n20,g22,g54
n21,g38,g9
n22,g75,g55
n23,g27,g42
n24,g32,g88
n25,g4,g47
n26,g15,g99
n27,g82,g65
n28,g40,g41
n29,g95,g7
n30,g78,g85
n31,g46,g70
n32,g70,g4
n33,g53,g26
n34,g50,g9
n35,g83,g14
n36,g6,g1
n37,g71,g30
n38,g78,g91
n39,g55,g79
n40,g61,g60
n41,g62,g44
n42,g2,g47
n43,g71,g44
n44,g94,g99
n45,g79,g76
n46,g47,g86
n47,g57,g4
n48,g11,g74
n49,g13,g55
