n0,g72,g90
n1,g64,g30
n2,g61,g40
n3,g13,g94
n4,g9,g21
n5,g95,g7
n6,g0,g85
n7,g41,g7
n8,g24,g98
n9,g12,g10
n10,g83,g10
n11,g80,g27
n12,g99,g23
n13,g12,g74
n14,g45,g85
n15,g57,g7
n16,g23,g49
n17,g76,g43
n18,g73,g93
n19,g40,g86
n20,g38,g47
n21,g7,g96
n22,g55,g50
n23,g42,g30
n24,g62,g88
n25,g5,g12
n26,g95,g55
n27,g60,g41
n28,g1,g87
n29,g60,g68
n30,g78,g30
n31,g3,g32
n32,g86,g33
n33,g96,g94
n34,g18,g56
n35,g4,g37
n36,g78,g8
n37,g21,g18
n38,g2,g32
n39,g74,g57
n40,g94,g88
n41,g53,g98
n42,g77,g94
n43,g61,g60
n44,g52,g67
n45,g73,g68
n46,g95,g75
n47,g88,g78
n48,g31,g89
n49,g24,g81
n50,g57,g26
n51,g10,g60
n52,g88,g93
n53,g69,g26
n54,g87,g27
n55,g20,g50
n56,g11,g92
n57,g43,g69
