n0,g82,g97
n1,g44,g39
n2,g97,g60
n3,g84,g52
n4,g6,g32
n5,g1,g57
n6,g68,g98
n7,g81,g51
n8,g44,g56
n9,g94,g11
n10,g22,g19
n11,g99,g49
n12,g42,g19
n13,g8,g88
n14,g37,g26
n15,g12,g18
n16,g49,g19
n17,g51,g11
n18,g34,g8
n19,g17,g50
n20,g87,g45
n21,g21,g5
n22,g63,g66
n23,g3,g15
n24,g63,g68
n25,g19,g98
n26,g10,g70
n27,g78,g76
n28,g84,g17
n29,g12,g26
n30,g92,g68
n31,g10,g30
n32,g2,g70
n33,g49,g4
n34,g28,g90
n35,g13,g58
n36,g70,g56
n37,g11,g83
n38,g70,g6
n39,g30,g27
n40,g73,g91
n41,g44,g62
n42,g4,g9
n43,g70,g66
n44,g96,g19
n45,g15,g1
n46,g62,g24
n47,g89,g10
n48,g84,g18
n49,g33,g80
n50,g6,g91
n51,g39,g13
n52,g51,g58
n53,g87,g41
n54,g59,g1
n55,g87,g42
n56,g62,g12
n57,g42,g13
