n0,g12,g84
n1,g97,g79
n2,g47,g57
n3,g85,g1
n4,g84,g97
n5,g18,g44
n6,g14,g0
n7,g70,g85
n8,g92,g57
n9,g57,g21
n10,g1,g36
n11,g17,g2
n12,g72,g16
n13,g65,g38
n14,g63,g2
n15,g34,g21
n16,g54,g61
n17,g65,g23
n18,g70,g97
n19,g13,g87
n20,g46,g17
n21,g4,g96
n22,g4,g65
n23,g96,g55
n24,g31,g43
n25,g19,g77
n26,g86,g1
n27,g98,g93
n28,g80,g90
n29,g66,g23
n30,g67,g7
n31,g22,g13
n32,g67,g14
n33,g93,g43
n34,g61,g69
n35,g98,g26
n36,g53,g20
n37,g91,g76
n38,g39,g98
n39,g49,g16
n40,g6,g88
n41,g91,g14
n42,g27,g57
n43,g44,g30
n44,g35,g61
n45,g86,g19
n46,g74,g19
n47,g33,g16
n48,g22,g60
n49,g73,g96
n50,g24,g1
n51,g33,g85
n52,g11,g55
n53,g39,g48
n54,g86,g31
n55,g95,g42
n56,g59,g24
n57,g74,g47
