n0,g50,g19
n1,g43,g81
n2,g88,g3
n3,g52,g45
n4,g81,g6
n5,g33,g43
n6,g2,g8
n7,g26,g40
n8,g44,g33
n9,g70,g58
n10,g40,g92
n11,g82,g86
n12,g84,g5
n13,g7,g38
n14,g30,g8
n15,g91,g48
n16,g82,g60
n17,g78,g71
n18,g23,g15
n19,g92,g32
n20,g5,g94
n21,g88,g92
n22,g97,g94
n23,g99,g64
n24,g48,g25
n25,g18,g41
n26,g83,g6
n27,g59,g63
n28,g78,g94
n29,g67,g26
n30,g47,g10
n31,g78,g5
n32,g43,g24
n33,g55,g35
n34,g33,g32
n35,g35,g32
n36,g20,g72
n37,g60,g62
n38,g44,g53
n39,g8,g25
n40,g45,g27
n41,g5,g45
n42,g15,g67
n43,g27,g49
n44,g6,g96
n45,g45,g66
n46,g53,g27
n47,g21,g80
n48,g32,g83
n49,g23,g88
n50,g5,g24
n51,g37,g82
n52,g31,g94
n53,g49,g22
n54,g41,g44
n55,g89,g29
n56,g11,g47
n57,g79,g40
