n0,g60,g99
n1,g23,g89
n2,g98,g0
n3,g46,g94
n4,g31,g50
n5,g72,g76
n6,g27,g94
n7,g76,g93
n8,g93,g0
n9,g77,g67
n10,g6,g17
n11,g72,g7
n12,g16,g53
n13,g67,g79
n14,g51,g75
n15,g16,g4
n16,g8,g19
n17,g34,g35
n18,g67,g30
n19,g90,g14
n20,g61,g89
n21,g91,g89
n22,g31,g3
n23,g39,g88
n24,g64,g1
n25,g96,g58
n26,g5,g24
n27,g3,g7
n28,g14,g13
n29,g34,g12
n30,g49,g2
n31,g34,g48
n32,g4,g65
n33,g33,g58
n34,g2,g23
n35,g85,g24
n36,g97,g31
n37,g5,g78
n38,g80,g25
n39,g14,g16
n40,g62,g3
n41,g58,g6
n42,g47,g71
n43,g63,g79
n44,g80,g59
n45,g51,g87
n46,g33,g2
n47,g18,g82
n48,g7,g84
n49,g71,g93
n50,g6,g34
n51,g4,g85
n52,g84,g50
n53,g39,g81
n54,g47,g90
n55,g87,g18
n56,g94,g40
n57,g52,g4
n58,g2,g84
n59,g5,g22
n60,g45,g33
n61,g30,g28
n62,g54,g95
n63,g12,g76
n64,g76,g43
n65,g50,g64
