n0,g7,g78
n1,g68,g37
n2,g80,g56
n3,g16,g98
n4,g24,g71
n5,g29,g51
n6,g17,g79
n7,g88,g38
n8,g1,g6
n9,g84,g64
n10,g48,g7
n11,g41,g43
n12,g29,g49
n13,g12,g34
n14,g30,g62
n15,g28,g11
n16,g48,g33
n17,g1,g15
n18,g73,g10
n19,g43,g57
n20,g79,g7
n21,g93,g80
n22,g33,g32
n23,g77,g54
n24,g8,g28
n25,g83,g43
n26,g92,g8
n27,g83,g94
n28,g43,g98
n29,g83,g44
n30,g88,g75
n31,g25,g82
n32,g74,g86
n33,g88,g92
n34,g71,g70
n35,g47,g57
n36,g30,g39
n37,g43,g76
n38,g62,g70
n39,g18,g97
n40,g54,g14
n41,g77,g33
n42,g96,g6
n43,g89,g47
n44,g98,g42
n45,g17,g25
n46,g25,g20
n47,g54,g70
n48,g25,g83
n49,g24,g59
n50,g17,g24
n51,g83,g37
n52,g44,g97
n53,g37,g13
n54,g57,g40
n55,g93,g18
n56,g5,g69
n57,g90,g95
n58,g65,g55
n59,g10,g66
n60,g94,g61
n61,g2,g31
n62,g71,g66
n63,g39,g87
n64,g86,g70
n65,g60,g20
