n70,g24,g31
n65,g92,g84
n6,g42,g62
n35,g50,g46
n4,g31,g58
n32,g40,g44
n72,g71,g66
n83,g23,g59
n74,g49,g88
n26,g19,g65
n21,g50,g94
n60,g97,g85
n20,g94,g91
n73,g78,g33
n51,g74,g25
n69,g82,g99
n71,g49,g16
n28,g66,g0
n77,g5,g38
n14,g49,g99
n45,g14,g3
n39,g70,g19
n5,g6,g2
n23,g11,g82
n24,g21,g62
n54,g16,g24
n16,g30,g95
n82,g29,g23
n17,g11,g48
n18,g22,g90
n63,g78,g0
n9,g29,g59
n25,g72,g30
n30,g90,g73
n31,g9,g20
n10,g56,g27
n43,g87,g27
n68,g25,g4
n34,g40,g39
n8,g57,g28
n79,g70,g91
n53,g67,g64
n55,g72,g55
n38,g57,g43
n33,g73,g49
n62,g42,g2
n11,g5,g96
n27,g48,g53
n50,g32,g25
n44,g27,g83
n12,g40,g97
n67,g2,g88
n75,g71,g75
n80,g21,g56
n0,g39,g94
n22,g45,g0
n81,g29,g65
n58,g70,g43
n36,g18,g14
n42,g37,g34
n61,g60,g32
n78,g52,g19
n3,g75,g16
n29,g60,g68
n47,g48,g59
n49,g28,g95
n52,g22,g43
n59,g7,g35
n57,g9,g17
n66,g30,g80
n37,g9,g57
n13,g11,g84
n40,g9,g35
n19,g44,g16
n46,g79,g93
n7,g81,g38
n15,g32,g61
n48,g89,g99
n41,g86,g80
n76,g10,g32
n64,g72,g24
n56,g85,g16
n2,g94,g77
n1,g85,g12
