n70,g99,g59
n65,g30,g13
n6,g30,g31
n35,g36,g27
n4,g43,g41
n32,g42,g56
n72,g81,g66
n83,g40,g95
n74,g74,g73
n26,g80,g89
n21,g59,g66
n60,g17,g40
n20,g67,g3
n73,g4,g49
n51,g84,g36
n69,g0,g85
n71,g22,g98
n28,g29,g79
n77,g11,g19
n14,g28,g35
n45,g66,g32
n39,g85,g67
n5,g42,g57
n23,g28,g10
n24,g24,g9
n54,g19,g61
n16,g20,g15
n82,g12,g8
n17,g18,g61
n18,g57,g65
n63,g23,g97
n9,g84,g34
n25,g19,g7
n30,g17,g56
n31,g44,g33
n10,g26,g93
n43,g18,g21
n68,g24,g15
n34,g71,g51
n8,g67,g77
n79,g85,g99
n53,g15,g18
n55,g92,g68
n38,g3,g93
n33,g60,g65
n62,g74,g53
n11,g70,g57
n27,g25,g18
n50,g91,g24
n44,g87,g80
n12,g31,g32
n67,g41,g53
n75,g68,g9
n80,g1,g6
n0,g50,g2
n22,g10,g24
n81,g39,g9
n58,g97,g72
n36,g45,g86
n42,g51,g43
n61,g33,g53
n78,g6,g36
n3,g72,g10
n29,g27,g99
n47,g36,g90
n49,g7,g75
n52,g13,g47
n59,g86,g49
n57,g51,g40
n66,g68,g61
n37,g30,g15
n13,g67,g46
n40,g15,g14
n19,g0,g3
n46,g56,g66
n7,g7,g72
n15,g7,g14
n48,g83,g77
n41,g79,g76
n76,g10,g4
n64,g75,g12
n56,g37,g65
n2,g43,g27
n1,g42,g90
