n0,g71,g42
n1,g74,g14
n2,g26,g5
n3,g62,g86
n4,g41,g5
n5,g86,g46
n6,g87,g48
n7,g39,g8
n8,g0,g50
n9,g59,g77
n10,g19,g94
n11,g47,g81
n12,g35,g13
n13,g74,g32
n14,g36,g88
n15,g13,g49
n16,g73,g85
n17,g91,g34
n18,g76,g15
n19,g75,g74
n20,g20,g79
n21,g2,g60
n22,g89,g69
n23,g15,g18
n24,g41,g10
n25,g16,g8
n26,g37,g17
n27,g23,g85
n28,g56,g70
n29,g60,g35
n30,g42,g4
n31,g17,g6
n32,g35,g26
n33,g54,g94
n34,g25,g22
n35,g6,g57
n36,g41,g43
n37,g43,g15
n38,g56,g69
n39,g4,g74
n40,g77,g68
n41,g32,g6
n42,g41,g88
n43,g15,g13
n44,g44,g31
n45,g21,g44
n46,g85,g5
n47,g37,g70
n48,g14,g13
n49,g77,g38
n50,g9,g57
n51,g9,g59
n52,g52,g60
n53,g99,g97
n54,g54,g18
n55,g55,g51
n56,g45,g27
n57,g7,g62
n58,g31,g87
n59,g59,g93
n60,g64,g20
n61,g57,g92
n62,g37,g23
n63,g21,g15
