n0,g47,g54
n1,g32,g95
n2,g92,g11
n3,g64,g94
n4,g30,g93
n5,g0,g77
n6,g4,g40
n7,g22,g1
n8,g77,g97
n9,g5,g55
n10,g83,g81
n11,g71,g40
n12,g97,g88
n13,g81,g93
n14,g34,g46
n15,g80,g28
n16,g41,g6
n17,g99,g82
n18,g11,g31
n19,g87,g55
n20,g55,g13
n21,g79,g71
n22,g90,g81
n23,g90,g2
n24,g95,g88
n25,g90,g24
n26,g31,g96
n27,g16,g35
n28,g15,g21
n29,g81,g82
n30,g82,g19
n31,g96,g56
n32,g0,g47
n33,g45,g58
n34,g28,g60
n35,g13,g3
n36,g95,g2
n37,g1,g78
n38,g43,g76
n39,g62,g77
n40,g52,g93
n41,g20,g44
n42,g78,g58
n43,g56,g22
n44,g64,g28
n45,g76,g72
n46,g34,g71
n47,g90,g39
n48,g82,g4
n49,g63,g5
n50,g86,g3
n51,g33,g26
n52,g41,g81
n53,g14,g77
n54,g76,g74
n55,g9,g52
n56,g88,g58
n57,g95,g42
n58,g5,g20
n59,g66,g59
n60,g58,g28
n61,g66,g74
n62,g99,g1
n63,g86,g96
