n0,g82,g98
n1,g41,g11
n2,g72,g0
n3,g7,g76
n4,g27,g78
n5,g3,g42
n6,g51,g25
n7,g1,g80
n8,g79,g29
n9,g75,g96
n10,g13,g38
n11,g70,g60
n12,g45,g53
n13,g65,g63
n14,g83,g26
n15,g59,g20
n16,g2,g84
n17,g33,g31
n18,g8,g78
n19,g66,g25
n20,g69,g62
n21,g81,g73
n22,g84,g19
n23,g24,g9
n24,g38,g25
n25,g98,g49
n26,g9,g27
n27,g88,g6
n28,g39,g63
n29,g73,g36
n30,g46,g92
n31,g54,g59
n32,g75,g89
n33,g72,g75
n34,g31,g75
n35,g57,g3
n36,g30,g79
n37,g24,g55
n38,g97,g52
n39,g80,g75
n40,g34,g30
n41,g40,g26
n42,g20,g32
n43,g13,g56
n44,g36,g51
n45,g63,g73
n46,g57,g54
n47,g4,g18
n48,g14,g38
n49,g37,g51
n50,g17,g0
n51,g30,g14
n52,g22,g50
n53,g2,g80
n54,g99,g72
n55,g45,g62
n56,g11,g93
n57,g29,g44
n58,g60,g9
n59,g97,g54
n60,g27,g51
n61,g51,g0
n62,g1,g3
n63,g37,g36
