n70,g88,g90
n65,g54,g37
n6,g77,g79
n35,g6,g83
n4,g74,g72
n32,g20,g69
n72,g80,g44
n74,g61,g83
n26,g69,g36
n21,g20,g73
n60,g38,g92
n20,g2,g4
n73,g90,g57
n51,g19,g70
n69,g26,g85
n71,g86,g39
n28,g71,g42
n14,g54,g4
n45,g29,g4
n39,g6,g80
n5,g22,g17
n23,g30,g14
n24,g95,g12
n54,g52,g2
n16,g75,g91
n17,g38,g39
n18,g91,g27
n63,g30,g11
n9,g24,g94
n25,g8,g64
n30,g44,g69
n31,g81,g18
n10,g53,g74
n43,g68,g33
n68,g18,g74
n34,g43,g1
n8,g7,g71
n53,g33,g28
n55,g87,g24
n38,g81,g96
n33,g53,g40
n62,g48,g75
n11,g98,g67
n27,g63,g79
n50,g2,g91
n44,g7,g20
n12,g41,g52
n67,g67,g57
n0,g0,g29
n22,g13,g59
n58,g78,g56
n36,g67,g33
n42,g75,g89
n61,g35,g46
n3,g73,g94
n29,g31,g21
n47,g40,g13
n49,g35,g73
n52,g16,g10
n59,g86,g32
n57,g83,g63
n66,g93,g42
n37,g80,g84
n13,g43,g36
n40,g69,g82
n19,g28,g55
n46,g35,g85
n7,g36,g21
n15,g53,g83
n48,g14,g53
n41,g73,g70
n64,g95,g50
n56,g66,g27
n2,g9,g65
n1,g62,g52
