n0,g68,g6
n1,g29,g67
n2,g50,g68
n3,g77,g72
n4,g32,g49
n5,g18,g52
n6,g81,g40
n7,g80,g73
n8,g95,g89
n9,g5,g36
n10,g55,g92
n11,g44,g19
n12,g81,g67
n13,g38,g26
n14,g50,g2
n15,g79,g89
n16,g80,g88
n17,g55,g70
n18,g53,g93
n19,g62,g19
n20,g26,g22
n21,g97,g35
n22,g55,g60
n23,g28,g66
n24,g46,g94
n25,g67,g72
n26,g46,g56
n27,g8,g69
n28,g97,g73
n29,g36,g75
n30,g39,g32
n31,g14,g56
n32,g72,g20
n33,g41,g59
n34,g28,g87
n35,g14,g0
n36,g42,g95
n37,g74,g89
n38,g74,g70
n39,g81,g47
n40,g90,g1
n41,g14,g21
n42,g0,g47
n43,g66,g67
n44,g70,g99
n45,g70,g7
n46,g99,g79
n47,g97,g86
n48,g94,g93
n49,g88,g94
n50,g19,g55
n51,g67,g5
n52,g43,g61
n53,g98,g81
