n0,g94,g73
n1,g60,g72
n2,g33,g49
n3,g78,g12
n4,g86,g71
n5,g60,g93
n6,g86,g96
n7,g76,g14
n8,g25,g54
n9,g34,g92
n10,g23,g16
n11,g54,g49
n12,g28,g53
n13,g87,g25
n14,g99,g90
n15,g91,g2
n16,g23,g11
n17,g27,g99
n18,g17,g91
n19,g77,g5
n20,g58,g88
n21,g51,g68
n22,g91,g21
n23,g17,g20
n24,g66,g7
n25,g44,g41
n26,g33,g82
n27,g82,g34
n28,g79,g23
n29,g75,g8
n30,g92,g52
n31,g40,g60
n32,g97,g83
n33,g20,g67
n34,g81,g26
n35,g43,g13
n36,g50,g6
n37,g46,g75
n38,g96,g70
n39,g44,g14
n40,g11,g43
n41,g41,g6
n42,g6,g72
n43,g4,g6
n44,g97,g7
n45,g30,g99
n46,g9,g4
n47,g18,g84
n48,g67,g37
n49,g51,g79
n50,g21,g32
n51,g53,g48
n52,g59,g24
n53,g75,g47
