n70,g88,g1
n65,g55,g37
n6,g59,g20
n35,g26,g70
n4,g30,g93
n32,g21,g24
n72,g47,g98
n74,g69,g70
n26,g82,g0
n21,g43,g8
n60,g89,g38
n20,g18,g91
n73,g46,g93
n51,g6,g37
n69,g34,g0
n71,g76,g20
n28,g72,g80
n77,g42,g29
n14,g60,g27
n45,g74,g30
n39,g24,g16
n5,g68,g31
n23,g55,g47
n24,g37,g60
n54,g99,g42
n16,g36,g48
n17,g85,g75
n18,g25,g80
n63,g8,g36
n9,g64,g18
n25,g11,g35
n30,g7,g47
n31,g20,g50
n10,g68,g6
n43,g64,g46
n68,g22,g74
n34,g51,g49
n8,g32,g84
n53,g30,g35
n55,g79,g26
n38,g87,g66
n33,g66,g9
n62,g58,g38
n11,g50,g78
n27,g77,g6
n50,g57,g68
n44,g84,g24
n12,g27,g77
n67,g69,g44
n75,g52,g56
n0,g6,g73
n22,g95,g73
n58,g52,g70
n36,g51,g99
n42,g60,g50
n61,g54,g71
n78,g96,g18
n3,g69,g55
n29,g47,g53
n47,g43,g36
n49,g79,g49
n52,g77,g82
n59,g6,g0
n57,g91,g72
n66,g93,g75
n37,g29,g0
n13,g13,g84
n40,g93,g80
n19,g31,g99
n46,g0,g74
n7,g92,g54
n15,g23,g52
n48,g28,g69
n41,g50,g30
n76,g96,g62
n64,g31,g38
n56,g30,g22
n2,g20,g8
n1,g46,g45
