n0,g71,g46
n1,g77,g97
n2,g94,g77
n3,g92,g29
n4,g14,g50
n5,g99,g71
n6,g84,g22
n7,g53,g19
n8,g38,g15
n9,g72,g81
n10,g72,g84
n11,g69,g68
n12,g16,g98
n13,g32,g34
n14,g44,g5
n15,g92,g76
n16,g88,g73
n17,g17,g74
n18,g24,g12
n19,g85,g17
n20,g84,g39
n21,g45,g61
n22,g53,g87
n23,g21,g97
n24,g6,g84
n25,g26,g53
n26,g11,g97
n27,g85,g3
n28,g58,g53
n29,g70,g96
n30,g1,g6
n31,g9,g50
n32,g14,g78
n33,g49,g81
n34,g61,g85
n35,g22,g36
n36,g13,g28
n37,g60,g95
n38,g32,g41
n39,g47,g9
n40,g63,g45
n41,g55,g25
n42,g49,g76
n43,g33,g68
n44,g74,g48
n45,g39,g56
n46,g7,g70
n47,g39,g34
n48,g56,g75
n49,g78,g59
n50,g89,g14
n51,g0,g86
n52,g35,g21
n53,g26,g45
n54,g92,g54
n55,g11,g13
n56,g95,g77
n57,g92,g20
n58,g36,g60
