n70,g43,g90
n65,g69,g28
n6,g47,g5
n35,g20,g23
n4,g70,g25
n32,g26,g30
n72,g59,g30
n74,g19,g84
n26,g35,g3
n21,g81,g4
n60,g9,g37
n20,g28,g86
n73,g39,g79
n51,g39,g43
n69,g30,g33
n71,g26,g29
n28,g32,g8
n77,g67,g15
n14,g75,g93
n45,g74,g39
n39,g53,g0
n5,g14,g36
n23,g54,g16
n24,g29,g6
n54,g36,g92
n16,g48,g73
n17,g48,g26
n18,g15,g27
n63,g69,g41
n9,g9,g88
n25,g61,g42
n30,g69,g45
n31,g68,g78
n10,g13,g29
n43,g48,g82
n68,g56,g10
n34,g57,g38
n8,g35,g98
n53,g6,g79
n55,g0,g37
n38,g61,g15
n33,g53,g31
n62,g77,g26
n11,g2,g89
n27,g30,g78
n50,g81,g97
n44,g55,g62
n12,g25,g71
n67,g52,g7
n75,g31,g11
n0,g24,g66
n22,g26,g24
n58,g53,g6
n36,g76,g96
n42,g64,g7
n61,g58,g12
n3,g91,g37
n29,g45,g62
n47,g39,g40
n49,g71,g19
n52,g28,g6
n59,g37,g71
n57,g53,g7
n66,g46,g58
n37,g31,g14
n13,g32,g17
n40,g93,g43
n19,g9,g34
n46,g20,g98
n7,g24,g46
n15,g25,g33
n48,g94,g7
n41,g21,g76
n76,g85,g31
n64,g90,g16
n56,g16,g75
n2,g10,g34
n1,g22,g8
