n0,g8,g47
n1,g55,g76
n2,g63,g35
n3,g42,g14
n4,g97,g72
n5,g69,g64
n6,g22,g56
n7,g71,g74
n8,g33,g83
n9,g13,g65
n10,g18,g12
n11,g88,g63
n12,g31,g68
n13,g79,g50
n14,g8,g79
n15,g35,g8
n16,g67,g22
n17,g87,g40
n18,g19,g47
n19,g98,g35
n20,g57,g23
n21,g23,g8
n22,g13,g78
n23,g48,g43
n24,g85,g15
n25,g49,g7
n26,g57,g35
n27,g62,g75
n28,g62,g48
n29,g68,g72
n30,g5,g73
n31,g34,g10
n32,g94,g89
n33,g20,g97
n34,g20,g44
n35,g65,g97
n36,g45,g50
n37,g96,g88
n38,g25,g37
n39,g25,g51
n40,g13,g26
n41,g4,g93
n42,g9,g51
n43,g80,g49
n44,g77,g23
n45,g30,g15
n46,g81,g62
n47,g30,g20
n48,g3,g92
n49,g9,g86
n50,g5,g34
n51,g12,g61
n52,g25,g59
n53,g72,g55
n54,g88,g16
n55,g34,g3
n56,g75,g72
n57,g97,g6
n58,g50,g66
n59,g69,g27
n60,g61,g2
n61,g50,g38
n62,g31,g5
n63,g13,g57
n64,g20,g92
