n0,g37,g13
n1,g30,g38
n2,g27,g60
n3,g90,g72
n4,g38,g36
n5,g33,g71
n6,g71,g92
n7,g87,g15
n8,g65,g87
n9,g71,g55
n10,g89,g15
n11,g33,g64
n12,g2,g47
n13,g60,g21
n14,g21,g37
n15,g24,g80
n16,g71,g60
n17,g76,g56
n18,g91,g50
n19,g88,g74
n20,g48,g23
n21,g86,g19
n22,g40,g17
n23,g6,g40
n24,g26,g15
n25,g94,g50
n26,g13,g39
n27,g54,g27
n28,g31,g23
n29,g84,g25
n30,g14,g40
n31,g84,g81
n32,g15,g84
n33,g22,g0
n34,g76,g44
n35,g75,g31
n36,g67,g65
n37,g75,g79
n38,g32,g92
n39,g15,g72
n40,g39,g71
n41,g45,g89
n42,g67,g8
n43,g98,g99
n44,g8,g95
n45,g19,g49
n46,g58,g98
n47,g86,g7
n48,g81,g1
n49,g10,g61
n50,g3,g64
n51,g23,g72
n52,g95,g74
n53,g98,g9
n54,g24,g58
