n70,g30,g41
n65,g82,g0
n6,g92,g42
n35,g36,g98
n4,g34,g26
n32,g0,g1
n26,g37,g31
n21,g67,g9
n60,g24,g89
n20,g96,g83
n51,g76,g87
n69,g15,g47
n28,g95,g93
n14,g9,g8
n45,g33,g48
n39,g76,g20
n5,g56,g27
n23,g81,g29
n24,g55,g5
n54,g45,g98
n16,g95,g88
n17,g23,g0
n18,g32,g2
n63,g23,g56
n9,g54,g10
n25,g94,g73
n30,g3,g14
n31,g87,g42
n10,g74,g88
n43,g38,g14
n68,g0,g28
n34,g25,g30
n8,g73,g89
n53,g61,g60
n55,g44,g53
n38,g96,g76
n33,g18,g5
n62,g62,g36
n11,g24,g54
n27,g21,g75
n50,g4,g62
n44,g83,g89
n12,g86,g23
n67,g76,g10
n0,g46,g5
n22,g56,g84
n58,g16,g28
n36,g72,g11
n42,g5,g96
n61,g59,g42
n3,g33,g93
n29,g75,g64
n47,g39,g78
n49,g29,g33
n52,g42,g34
n59,g85,g18
n57,g56,g64
n66,g4,g94
n37,g90,g19
n13,g17,g5
n40,g84,g71
n19,g15,g96
n46,g64,g1
n7,g21,g93
n15,g96,g48
n48,g58,g83
n41,g61,g95
n64,g75,g48
n56,g15,g94
n2,g97,g35
n1,g69,g13
