n70,g42,g54
n65,g18,g66
n6,g76,g35
n35,g71,g56
n4,g33,g74
n32,g77,g79
n26,g49,g18
n21,g11,g25
n60,g86,g50
n20,g69,g91
n51,g96,g49
n69,g47,g7
n28,g59,g63
n14,g96,g71
n45,g19,g66
n39,g26,g42
n5,g89,g71
n23,g66,g61
n24,g27,g4
n54,g97,g19
n16,g9,g0
n17,g14,g32
n18,g8,g74
n63,g21,g73
n9,g83,g22
n25,g25,g37
n30,g83,g59
n31,g17,g88
n10,g35,g13
n43,g71,g2
n68,g32,g77
n34,g96,g11
n8,g13,g11
n53,g69,g78
n55,g61,g51
n38,g45,g56
n33,g86,g55
n62,g56,g92
n11,g90,g89
n27,g57,g89
n50,g97,g36
n44,g60,g90
n12,g11,g69
n67,g3,g57
n0,g6,g61
n22,g37,g3
n58,g60,g61
n36,g98,g64
n42,g84,g43
n61,g19,g86
n3,g19,g8
n29,g36,g87
n47,g18,g5
n49,g91,g82
n52,g63,g76
n59,g93,g82
n57,g33,g24
n66,g59,g47
n37,g67,g12
n13,g20,g75
n40,g13,g94
n19,g26,g46
n46,g1,g82
n7,g22,g77
n15,g16,g82
n48,g79,g64
n41,g60,g39
n64,g80,g79
n56,g54,g6
n2,g19,g52
n1,g41,g23
