n70,g78,g13
n65,g15,g32
n6,g71,g70
n35,g38,g23
n4,g23,g81
n32,g84,g50
n26,g97,g4
n21,g21,g12
n60,g77,g8
n20,g87,g68
n51,g27,g50
n69,g18,g58
n28,g72,g51
n14,g61,g58
n45,g70,g40
n39,g26,g3
n5,g98,g69
n23,g15,g10
n24,g84,g23
n54,g37,g8
n16,g66,g57
n17,g30,g75
n18,g2,g73
n63,g75,g31
n9,g46,g32
n25,g67,g73
n30,g14,g36
n31,g72,g71
n10,g33,g36
n43,g80,g0
n68,g11,g65
n34,g51,g45
n8,g53,g38
n53,g97,g23
n55,g28,g10
n38,g9,g60
n33,g25,g11
n62,g64,g93
n11,g20,g56
n27,g34,g29
n50,g45,g12
n44,g76,g71
n12,g20,g32
n67,g39,g45
n0,g60,g24
n22,g69,g68
n58,g10,g61
n36,g48,g51
n42,g89,g65
n61,g11,g43
n3,g42,g62
n29,g36,g59
n47,g56,g26
n49,g34,g78
n52,g86,g62
n59,g10,g11
n57,g29,g82
n66,g28,g54
n37,g2,g72
n13,g12,g14
n40,g36,g5
n19,g50,g6
n46,g91,g38
n7,g80,g68
n15,g55,g35
n48,g12,g28
n41,g24,g75
n64,g30,g11
n56,g50,g78
n2,g83,g34
n1,g68,g53
