n0,g76,g31
n1,g39,g45
n2,g78,g4
n3,g69,g3
n4,g60,g71
n5,g18,g22
n6,g69,g52
n7,g5,g94
n8,g24,g45
n9,g15,g75
n10,g18,g53
n11,g11,g50
n12,g10,g83
n13,g90,g15
n14,g42,g55
n15,g80,g76
n16,g9,g13
n17,g93,g14
n18,g6,g50
n19,g19,g66
n20,g60,g10
n21,g80,g2
n22,g96,g79
n23,g71,g28
n24,g74,g67
n25,g35,g13
n26,g38,g75
n27,g35,g26
n28,g93,g25
n29,g1,g9
n30,g20,g15
n31,g78,g2
n32,g26,g85
n33,g12,g15
n34,g41,g65
n35,g15,g10
n36,g46,g22
n37,g66,g67
n38,g27,g46
n39,g32,g97
n40,g66,g69
n41,g60,g9
n42,g24,g55
n43,g85,g29
n44,g82,g24
n45,g61,g73
n46,g0,g42
n47,g36,g86
n48,g6,g89
n49,g98,g81
n50,g26,g30
n51,g84,g86
n52,g36,g74
n53,g9,g19
n54,g12,g63
n55,g70,g66
n56,g17,g90
n57,g71,g89
n58,g60,g64
n59,g68,g64
