n0,g64,g15
n1,g52,g71
n2,g69,g97
n3,g67,g12
n4,g24,g4
n5,g11,g70
n6,g20,g23
n7,g14,g59
n8,g16,g73
n9,g51,g95
n10,g51,g37
n11,g63,g43
n12,g28,g16
n13,g57,g21
n14,g89,g80
n15,g74,g28
n16,g88,g2
n17,g25,g40
n18,g19,g32
n19,g26,g13
n20,g51,g6
n21,g52,g97
n22,g33,g7
n23,g20,g96
n24,g12,g9
n25,g27,g4
n26,g6,g73
n27,g21,g17
n28,g4,g77
n29,g89,g99
n30,g99,g76
n31,g10,g59
n32,g31,g62
n33,g26,g49
n34,g74,g17
n35,g19,g30
n36,g56,g38
n37,g81,g19
n38,g6,g11
n39,g76,g74
n40,g86,g5
n41,g33,g25
n42,g77,g0
n43,g82,g79
n44,g83,g10
n45,g90,g17
