n0,g68,g63
n1,g42,g41
n2,g98,g99
n3,g83,g75
n4,g23,g65
n5,g40,g30
n6,g84,g19
n7,g8,g5
n8,g12,g2
n9,g72,g82
n10,g36,g33
n11,g61,g23
n12,g24,g20
n13,g9,g61
n14,g99,g70
n15,g41,g71
n16,g12,g48
n17,g39,g89
n18,g27,g4
n19,g71,g25
n20,g65,g71
n21,g0,g56
n22,g22,g35
n23,g10,g34
n24,g27,g12
n25,g23,g76
n26,g19,g27
n27,g16,g46
n28,g13,g97
n29,g31,g10
n30,g75,g34
n31,g80,g51
n32,g81,g85
n33,g59,g11
n34,g10,g94
n35,g55,g57
n36,g74,g50
n37,g21,g6
n38,g10,g6
n39,g79,g62
n40,g38,g4
n41,g96,g66
n42,g6,g42
n43,g6,g65
n44,g34,g16
n45,g4,g71
