n0,g4,g97
n1,g78,g28
n2,g92,g84
n3,g74,g31
n4,g21,g42
n5,g2,g74
n6,g22,g62
n7,g63,g75
n8,g30,g26
n9,g21,g93
n10,g45,g78
n11,g18,g78
n12,g17,g3
n13,g54,g56
n14,g96,g2
n15,g64,g70
n16,g40,g90
n17,g99,g54
n18,g25,g74
n19,g5,g79
n20,g43,g10
n21,g70,g37
n22,g3,g91
n23,g99,g12
n24,g26,g63
n25,g23,g82
n26,g47,g17
n27,g52,g94
n28,g1,g69
n29,g24,g77
n30,g24,g80
n31,g29,g81
n32,g69,g37
n33,g5,g43
n34,g87,g12
n35,g85,g74
n36,g40,g41
n37,g41,g70
n38,g0,g78
n39,g79,g62
n40,g6,g46
n41,g47,g30
n42,g68,g45
n43,g0,g10
n44,g1,g68
n45,g75,g30
n46,g77,g58
n47,g83,g77
n48,g1,g73
