n0,g16,g35
n1,g77,g29
n2,g4,g90
n3,g55,g10
n4,g15,g14
n5,g78,g19
n6,g12,g39
n7,g1,g33
n8,g25,g93
n9,g67,g68
n10,g84,g86
n11,g97,g86
n12,g90,g38
n13,g62,g32
n14,g86,g11
n15,g61,g69
n16,g69,g73
n17,g20,g74
n18,g58,g55
n19,g91,g51
n20,g59,g81
n21,g93,g15
n22,g45,g6
n23,g17,g25
n24,g48,g65
n25,g33,g78
n26,g54,g60
n27,g9,g43
n28,g25,g89
n29,g37,g16
n30,g11,g31
n31,g10,g26
n32,g9,g79
n33,g97,g20
n34,g11,g69
n35,g93,g82
n36,g12,g86
n37,g92,g39
n38,g64,g16
n39,g67,g71
n40,g43,g25
n41,g95,g17
n42,g5,g20
n43,g52,g30
n44,g73,g10
n45,g47,g77
n46,g61,g98
n47,g64,g42
n48,g39,g75
n49,g35,g61
n50,g70,g30
n51,g67,g26
n52,g59,g70
n53,g22,g25
n54,g0,g21
n55,g22,g29
n56,g72,g80
n57,g58,g5
n58,g22,g91
n59,g49,g59
n60,g0,g62
n61,g69,g71
