n0,g4,g94
n1,g27,g95
n2,g44,g76
n3,g5,g82
n4,g68,g44
n5,g88,g17
n6,g77,g27
n7,g2,g1
n8,g43,g9
n9,g26,g63
n10,g69,g3
n11,g90,g48
n12,g89,g48
n13,g15,g37
n14,g37,g17
n15,g17,g23
n16,g32,g9
n17,g34,g7
n18,g95,g39
n19,g84,g43
n20,g99,g55
n21,g27,g47
n22,g92,g66
n23,g93,g24
n24,g90,g91
n25,g6,g10
n26,g91,g68
n27,g1,g72
n28,g84,g66
n29,g40,g46
n30,g82,g71
n31,g91,g76
n32,g22,g29
n33,g41,g24
n34,g78,g4
n35,g36,g59
n36,g7,g36
n37,g96,g43
n38,g22,g32
n39,g99,g8
n40,g40,g68
n41,g50,g53
n42,g2,g55
n43,g64,g74
n44,g51,g86
n45,g96,g19
n46,g98,g68
n47,g11,g33
n48,g51,g88
n49,g90,g25
n50,g20,g81
n51,g19,g26
n52,g79,g84
n53,g87,g45
n54,g65,g6
n55,g91,g55
n56,g71,g88
n57,g16,g53
n58,g84,g2
n59,g72,g59
n60,g3,g18
n61,g79,g99
