n0,g94,g10
n1,g14,g87
n2,g40,g75
n3,g36,g78
n4,g43,g64
n5,g36,g39
n6,g53,g95
n7,g8,g74
n8,g75,g87
n9,g29,g14
n10,g20,g26
n11,g92,g73
n12,g20,g93
n13,g75,g37
n14,g67,g78
n15,g81,g99
n16,g29,g69
n17,g34,g46
n18,g42,g74
n19,g37,g29
n20,g60,g30
n21,g98,g71
n22,g4,g19
n23,g8,g59
n24,g3,g28
n25,g22,g44
n26,g28,g95
n27,g4,g76
n28,g8,g84
n29,g93,g0
n30,g99,g88
n31,g96,g25
n32,g70,g5
n33,g16,g33
n34,g44,g33
n35,g76,g1
n36,g38,g89
n37,g10,g24
n38,g89,g84
n39,g70,g91
n40,g23,g6
n41,g26,g95
n42,g6,g99
n43,g37,g55
n44,g40,g32
n45,g25,g21
n46,g26,g72
n47,g15,g77
n48,g43,g74
n49,g4,g92
n50,g87,g31
n51,g85,g20
n52,g39,g27
n53,g36,g16
n54,g13,g34
n55,g48,g2
n56,g22,g83
n57,g85,g47
n58,g26,g13
n59,g17,g4
n60,g63,g4
n61,g90,g69
