n0,g42,g57
n1,g9,g45
n2,g27,g19
n3,g51,g64
n4,g87,g16
n5,g75,g87
n6,g61,g9
n7,g34,g91
n8,g85,g18
n9,g61,g42
n10,g24,g40
n11,g7,g75
n12,g34,g98
n13,g95,g92
n14,g73,g46
n15,g91,g98
n16,g19,g75
n17,g56,g41
n18,g22,g0
n19,g17,g11
n20,g54,g89
n21,g29,g18
n22,g31,g17
n23,g56,g7
n24,g84,g10
n25,g75,g80
n26,g14,g18
n27,g48,g17
n28,g36,g40
n29,g30,g89
n30,g67,g30
n31,g40,g21
n32,g94,g62
n33,g15,g74
n34,g5,g39
n35,g57,g68
n36,g51,g83
n37,g35,g24
n38,g41,g46
n39,g51,g48
n40,g46,g30
n41,g74,g68
n42,g20,g16
n43,g60,g40
n44,g81,g51
n45,g59,g66
n46,g96,g95
n47,g66,g42
n48,g72,g19
n49,g55,g84
n50,g83,g17
n51,g32,g30
n52,g67,g90
n53,g99,g23
n54,g97,g83
n55,g82,g97
n56,g69,g51
n57,g50,g24
n58,g55,g24
n59,g35,g56
n60,g69,g77
n61,g6,g43
