n0,g64,g93
n1,g85,g87
n2,g10,g46
n3,g82,g55
n4,g35,g94
n5,g17,g86
n6,g31,g36
n7,g60,g45
n8,g49,g38
n9,g49,g92
n10,g7,g75
n11,g71,g8
n12,g21,g52
n13,g46,g44
n14,g34,g29
n15,g88,g6
n16,g88,g59
n17,g76,g25
n18,g88,g70
n19,g53,g0
n20,g73,g37
n21,g77,g14
n22,g79,g60
n23,g38,g45
n24,g19,g49
n25,g51,g56
n26,g58,g34
n27,g66,g96
n28,g20,g69
n29,g7,g11
n30,g44,g27
n31,g77,g12
n32,g61,g10
n33,g47,g70
n34,g62,g73
n35,g49,g5
n36,g7,g63
n37,g78,g4
n38,g85,g8
n39,g67,g7
n40,g2,g24
n41,g77,g37
n42,g4,g90
n43,g10,g51
n44,g43,g21
n45,g26,g33
n46,g85,g22
n47,g19,g89
n48,g39,g24
n49,g5,g17
n50,g91,g38
n51,g59,g67
n52,g97,g60
n53,g39,g28
n54,g15,g69
n55,g29,g50
n56,g42,g76
n57,g88,g94
n58,g16,g62
n59,g35,g9
n60,g53,g8
