n70,g39,g80
n65,g26,g62
n6,g60,g24
n35,g81,g10
n4,g52,g40
n32,g19,g52
n72,g93,g39
n74,g35,g58
n26,g30,g28
n21,g99,g23
n60,g4,g24
n20,g60,g97
n73,g95,g4
n51,g5,g49
n69,g5,g53
n71,g6,g91
n28,g41,g20
n77,g71,g53
n14,g96,g79
n45,g66,g81
n39,g1,g87
n5,g13,g10
n23,g1,g74
n24,g84,g76
n54,g9,g53
n16,g75,g48
n17,g71,g85
n18,g16,g90
n63,g64,g55
n9,g88,g3
n25,g34,g4
n30,g17,g56
n31,g63,g52
n10,g55,g81
n43,g76,g50
n68,g76,g68
n34,g15,g38
n8,g96,g61
n53,g1,g29
n55,g93,g48
n38,g40,g65
n33,g89,g95
n62,g0,g64
n11,g74,g44
n27,g19,g17
n50,g49,g17
n44,g10,g48
n12,g76,g12
n67,g88,g92
n75,g22,g91
n0,g80,g61
n22,g15,g32
n58,g50,g26
n36,g99,g27
n42,g59,g15
n61,g32,g43
n3,g72,g85
n29,g18,g84
n47,g94,g17
n49,g56,g32
n52,g38,g57
n59,g56,g89
n57,g54,g59
n66,g54,g81
n37,g40,g90
n13,g85,g35
n40,g98,g59
n19,g76,g14
n46,g8,g81
n7,g95,g38
n15,g31,g99
n48,g0,g44
n41,g17,g15
n76,g53,g29
n64,g3,g16
n56,g74,g75
n2,g27,g72
n1,g34,g25
