n70,g18,g84
n65,g61,g20
n6,g77,g51
n35,g40,g35
n4,g72,g89
n32,g41,g20
n72,g82,g72
n74,g1,g79
n26,g10,g73
n21,g6,g4
n60,g64,g66
n20,g42,g54
n73,g92,g63
n51,g22,g11
n69,g1,g25
n71,g7,g60
n28,g29,g12
n77,g84,g33
n14,g58,g32
n45,g1,g15
n39,g62,g94
n5,g93,g28
n23,g50,g41
n24,g81,g0
n54,g55,g29
n16,g67,g64
n17,g69,g97
n18,g37,g99
n63,g12,g85
n9,g80,g38
n25,g78,g69
n30,g70,g12
n31,g68,g4
n10,g44,g42
n43,g46,g60
n68,g10,g51
n34,g69,g51
n8,g59,g25
n53,g60,g13
n55,g42,g56
n38,g70,g47
n33,g41,g17
n62,g91,g85
n11,g52,g43
n27,g99,g87
n50,g24,g49
n44,g73,g42
n12,g31,g35
n67,g81,g70
n75,g28,g74
n0,g35,g86
n22,g94,g39
n58,g25,g81
n36,g34,g47
n42,g42,g37
n61,g77,g12
n3,g32,g27
n29,g67,g3
n47,g27,g9
n49,g28,g17
n52,g33,g94
n59,g78,g77
n57,g11,g95
n66,g73,g30
n37,g71,g38
n13,g41,g48
n40,g0,g91
n19,g5,g13
n46,g67,g7
n7,g7,g51
n15,g91,g58
n48,g43,g17
n41,g29,g99
n76,g5,g47
n64,g26,g4
n56,g32,g53
n2,g1,g12
n1,g65,g93
